stac_id,collect_id,datetime,start_datetime,end_datetime,center_lon,center_lat,platform,constellation,instrument_mode,frequency_band,center_frequency,polarizations,orbit_state,product_type,observation_direction,incidence_angle,azimuth,squint_angle,layover_angle,look_angle,resolution_range,resolution_azimuth,resolution_ground_range,pixel_spacing_range,pixel_spacing_azimuth,image_length,image_width,looks_range,looks_azimuth,orbital_plane,collection_type,super_classe,stac_browser_link
CAPELLA_C10_SP_GEO_HH_20231205015810_20231205015842,2c8a6064-24e2-4480-8a78-7a7ecf9f9edb,2023-12-05T01:58:26.359146Z,2023-12-05T01:58:10.771313Z,2023-12-05T01:58:41.946980Z,118.770407145,-23.184651845,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,44.5,217.0,0.0,,39.9,0.38,0.56,0.54,0.35,0.35,5007.061670476338,5074.916094359837,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-12/capella-open-data-2023-12-05/CAPELLA_C10_SP_GEO_HH_20231205015810_20231205015842/CAPELLA_C10_SP_GEO_HH_20231205015810_20231205015842.json
CAPELLA_C13_SP_GEO_HH_20251027174510_20251027174523,c2519720-d828-48ca-ab55-c0ab4408cc8e,2025-10-27T17:45:17.353396Z,2025-10-27T17:45:10.961436Z,2025-10-27T17:45:23.745357Z,-155.28623611,19.421440495,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,50.3,-0.4,-0.5,49.1,0.32,0.56,0.38,0.25,0.25,4981.691418546276,10089.188467557666,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-27/CAPELLA_C13_SP_GEO_HH_20251027174510_20251027174523/CAPELLA_C13_SP_GEO_HH_20251027174510_20251027174523.json
CAPELLA_C13_SP_GEO_HH_20250713042241_20250713042250,3dffd76a-759b-4561-af67-f67b5b6efed9,2025-07-13T04:22:46.036882Z,2025-07-13T04:22:41.244179Z,2025-07-13T04:22:50.829585Z,-121.87085774,37.318553185,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.8,38.4,0.0,-0.1,33.2,0.32,0.56,0.53,0.34,0.34,5010.287607781584,8137.328979693354,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-07/capella-open-data-2025-07-13/CAPELLA_C13_SP_GEO_HH_20250713042241_20250713042250/CAPELLA_C13_SP_GEO_HH_20250713042241_20250713042250.json
CAPELLA_C13_SP_SLC_HH_20250710224125_20250710224137,7c29f4c0-f410-4fd2-80a2-5004641122cb,2025-07-10T22:41:28.287541Z,2025-07-10T22:41:26.288531Z,2025-07-10T22:41:30.286551Z,-155.28614421999998,19.420560245,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.6,124.0,-0.1,-0.1,46.5,0.22,0.44,0.28,0.26,0.41,5042.109542272985,10297.376626301351,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-07/capella-open-data-2025-07-10/CAPELLA_C13_SP_SLC_HH_20250710224125_20250710224137/CAPELLA_C13_SP_SLC_HH_20250710224125_20250710224137.json
CAPELLA_C13_SP_GEO_HH_20250227045248_20250227045257,0998ab02-5821-4306-bfa6-81d7ee3bfe32,2025-02-27T04:52:53.144648Z,2025-02-27T04:52:48.530783Z,2025-02-27T04:52:57.758514Z,-121.870461345,37.318956385,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,37.0,38.6,-0.3,,33.3,0.32,0.56,0.53,0.34,0.34,5010.119537968501,8116.116644933019,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-27/CAPELLA_C13_SP_GEO_HH_20250227045248_20250227045257/CAPELLA_C13_SP_GEO_HH_20250227045248_20250227045257.json
CAPELLA_C14_SP_GEO_HH_20240720030248_20240720030300,8d7c3f84-5a1a-44ad-b9b4-fe06495f268c,2024-07-20T03:02:54.810374Z,2024-07-20T03:02:48.799006Z,2024-07-20T03:03:00.821742Z,118.770807565,-23.18323683,capella-14,capella,spotlight,X,9.65,HH,descending,GEO,right,52.8,46.7,0.0,,46.7,0.38,0.56,0.48,0.3,0.3,5046.270125427916,5178.618511840958,1,3,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-20/CAPELLA_C14_SP_GEO_HH_20240720030248_20240720030300/CAPELLA_C14_SP_GEO_HH_20240720030248_20240720030300.json
CAPELLA_C13_SP_SLC_HH_20250601222828_20250601222840,e4962860-592a-4422-84e1-159d20d4f96a,2025-06-01T22:28:34.970150Z,2025-06-01T22:28:32.840637Z,2025-06-01T22:28:37.099663Z,-155.286304905,19.421465655,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0.0,0.0,49.1,0.22,0.44,0.27,0.25,0.41,4981.43447689265,10197.884273606438,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-06/capella-open-data-2025-06-01/CAPELLA_C13_SP_SLC_HH_20250601222828_20250601222840/CAPELLA_C13_SP_SLC_HH_20250601222828_20250601222840.json
CAPELLA_C10_SP_SLC_HH_20240315144245_20240315144320,c0ceeec4-ba0d-427b-8385-8dc490020540,2024-03-15T14:43:02.554605Z,2024-03-15T14:43:00.657142Z,2024-03-15T14:43:04.452069Z,132.9113649,-12.684217825,capella-10,capella,spotlight,X,9.65,HH,ascending,SLC,left,52.7,136.9,0.0,,46.9,0.27,0.44,0.33,0.3,0.41,5003.402463973012,5175.507588567358,1,1,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-03/capella-open-data-2024-03-15/CAPELLA_C10_SP_SLC_HH_20240315144245_20240315144320/CAPELLA_C10_SP_SLC_HH_20240315144245_20240315144320.json
CAPELLA_C10_SP_GEO_HH_20230826195018_20230826195050,ea736302-217c-456b-b05d-5285bc8bf136,2023-08-26T19:50:34.320158Z,2023-08-26T19:50:18.641721Z,2023-08-26T19:50:49.998595Z,118.77076608,-23.183957365,capella-10,capella,spotlight,X,9.65,HH,descending,GEO,left,44.6,217.0,0.0,,40.0,0.38,0.56,0.54,0.35,0.35,5007.916103027972,5023.537006816039,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-08/capella-open-data-2023-08-26/CAPELLA_C10_SP_GEO_HH_20230826195018_20230826195050/CAPELLA_C10_SP_GEO_HH_20230826195018_20230826195050.json
CAPELLA_C13_SP_GEO_HH_20241103151244_20241103151254,3be1c03a-34c5-4358-91c0-8dc383112e96,2024-11-03T15:12:50.155731Z,2024-11-03T15:12:45.380138Z,2024-11-03T15:12:54.931325Z,-118.072550365,34.832665895,capella-13,capella,spotlight,X,9.65,HH,ascending,GEO,right,37.1,318.6,0.1,,33.4,0.38,0.56,0.63,0.4,0.4,5011.542446502941,10102.355584522456,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-11/capella-open-data-2024-11-03/CAPELLA_C13_SP_GEO_HH_20241103151244_20241103151254/CAPELLA_C13_SP_GEO_HH_20241103151244_20241103151254.json
CAPELLA_C13_SP_GEO_HH_20250313164915_20250313164925,6d0ffda0-2ef0-4adb-923a-cbd881ab8a90,2025-03-13T16:49:20.767861Z,2025-03-13T16:49:15.962143Z,2025-03-13T16:49:25.573579Z,-118.07290556,34.83300338,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.2,318.9,0.1,,33.5,0.32,0.56,0.52,0.34,0.34,5011.370119025991,10017.004077630176,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-13/CAPELLA_C13_SP_GEO_HH_20250313164915_20250313164925/CAPELLA_C13_SP_GEO_HH_20250313164915_20250313164925.json
CAPELLA_C13_SP_GEO_HH_20250110214529_20250110214532,d0535a9e-5d82-4bde-8f14-7ab30fea9c12,2025-01-10T21:45:30.997999Z,2025-01-10T21:45:29.407316Z,2025-01-10T21:45:32.588682Z,-121.870457085,37.31896441,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.6,-0.1,,32.9,0.32,1.67,0.53,0.34,0.34,5009.544255044217,8191.375814328413,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-10/CAPELLA_C13_SP_GEO_HH_20250110214529_20250110214532/CAPELLA_C13_SP_GEO_HH_20250110214529_20250110214532.json
CAPELLA_C13_SP_SLC_HH_20250310192354_20250310192406,ddd2e353-963e-4c73-ae22-1d16d634b2fe,2025-03-10T19:24:00.708892Z,2025-03-10T19:23:54.528738Z,2025-03-10T19:24:06.889046Z,-155.270098055,19.408478905000003,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,54.1,310.2,0.0,,47.7,0.22,0.15,0.28,0.26,0.14,5010.417803752275,4999.72513218761,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-03/capella-open-data-2025-03-10/CAPELLA_C13_SP_SLC_HH_20250310192354_20250310192406/CAPELLA_C13_SP_SLC_HH_20250310192354_20250310192406.json
CAPELLA_C13_SP_SLC_HH_20250607101434_20250607101444,e8cde943-59a3-4c8c-85a0-456b5d24a3c9,2025-06-07T10:14:39.749889Z,2025-06-07T10:14:38.148604Z,2025-06-07T10:14:41.351174Z,-118.072881575,34.833172205,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.3,318.9,0.0,0.1,33.6,0.22,0.44,0.36,0.34,0.41,5011.275891886158,10058.438525443977,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-06/capella-open-data-2025-06-07/CAPELLA_C13_SP_SLC_HH_20250607101434_20250607101444/CAPELLA_C13_SP_SLC_HH_20250607101434_20250607101444.json
CAPELLA_C13_SP_SLC_HH_20250218112232_20250218112311,af5098ce-2696-40ac-a1ad-959eaaf9c320,2025-02-18T11:22:51.748468Z,2025-02-18T11:22:32.374357Z,2025-02-18T11:23:11.122580Z,-155.286895855,19.420955875,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.9,49.8,0.0,,49.1,0.26,0.05,0.31,0.29,0.05,5020.922180068694,9999.73602102226,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-18/CAPELLA_C13_SP_SLC_HH_20250218112232_20250218112311/CAPELLA_C13_SP_SLC_HH_20250218112232_20250218112311.json
CAPELLA_C13_SP_GEO_HH_20250523221830_20250523221839,c7853c0e-9f3c-49fc-8d6d-2ce1fbe5d6c5,2025-05-23T22:18:34.933587Z,2025-05-23T22:18:30.156887Z,2025-05-23T22:18:39.710288Z,-121.870451975,37.318960645,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.4,0.0,-0.1,33.0,0.32,0.56,0.53,0.34,0.34,5010.801887341107,8187.805170079101,1,3,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-23/CAPELLA_C13_SP_GEO_HH_20250523221830_20250523221839/CAPELLA_C13_SP_GEO_HH_20250523221830_20250523221839.json
CAPELLA_C10_SP_GEO_HH_20240827160232_20240827160257,0170334c-c20e-40ee-b59c-0bcc70459900,2024-08-27T16:02:44.545184Z,2024-08-27T16:02:32.199155Z,2024-08-27T16:02:56.891213Z,-121.51553332,39.534950795,capella-10,capella,spotlight,X,9.65,HH,ascending,GEO,right,31.7,346.3,0.0,,28.9,0.38,0.56,0.72,0.35,0.35,5023.363332548743,4778.071853598236,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-08/capella-open-data-2024-08-27/CAPELLA_C10_SP_GEO_HH_20240827160232_20240827160257/CAPELLA_C10_SP_GEO_HH_20240827160232_20240827160257.json
CAPELLA_C13_SP_GEO_HH_20250122205206_20250122205218,bd360ce7-2c78-4932-85cd-826fa3b3e934,2025-01-22T20:52:12.651041Z,2025-01-22T20:52:06.386631Z,2025-01-22T20:52:18.915452Z,-155.28623684000002,19.421439905,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.9,49.8,-0.2,,49.1,0.32,0.56,0.38,0.25,0.25,4981.547764516008,10085.48481404038,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-01/capella-open-data-2025-01-22/CAPELLA_C13_SP_GEO_HH_20250122205206_20250122205218/CAPELLA_C13_SP_GEO_HH_20250122205206_20250122205218.json
CAPELLA_C14_SP_GEO_HH_20240727081604_20240727081638,fe151535-6c12-4b4b-ae4e-addf6a8e6a33,2024-07-27T08:16:21.527771Z,2024-07-27T08:16:04.635250Z,2024-07-27T08:16:38.420293Z,-121.51566619,39.534500965,capella-14,capella,spotlight,X,9.65,HH,ascending,GEO,right,48.9,350.3,0.0,,43.5,0.38,0.56,0.51,0.32,0.32,4980.660318672272,4903.782511092969,1,9,45,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2024/capella-open-data-2024-07/capella-open-data-2024-07-27/CAPELLA_C14_SP_GEO_HH_20240727081604_20240727081638/CAPELLA_C14_SP_GEO_HH_20240727081604_20240727081638.json
CAPELLA_C03_SP_GEO_HH_20220201211613_20220201211630,5d5d50ff-82f4-4ce8-a63c-4d0c86759032,2022-02-01T21:16:22.380895Z,2022-02-01T21:16:13.939012Z,2022-02-01T21:16:30.822778Z,2.1773237400000003,41.331408455,capella-3,capella,spotlight,X,9.65,HH,ascending,GEO,right,38.9,260.8,0.0,,35.5,0.52,0.88,0.82,0.54,0.54,5016.446915537443,4959.795494235135,1,9,97,spotlight_legacy,costa,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2022/capella-open-data-2022-02/capella-open-data-2022-02-01/CAPELLA_C03_SP_GEO_HH_20220201211613_20220201211630/CAPELLA_C03_SP_GEO_HH_20220201211613_20220201211630.json
CAPELLA_C13_SP_SLC_HH_20251012230129_20251012230142,0f5fbc7e-cc80-4052-9e6c-32029f6fd477,2025-10-12T23:01:36.082337Z,2025-10-12T23:01:33.952597Z,2025-10-12T23:01:38.212077Z,-155.286284705,19.42148219,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.7,0.0,0.0,49.1,0.22,0.44,0.27,0.25,0.41,4981.353995118441,10197.34339178284,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-12/CAPELLA_C13_SP_SLC_HH_20251012230129_20251012230142/CAPELLA_C13_SP_SLC_HH_20251012230129_20251012230142.json
CAPELLA_C13_SP_SLC_HH_20251025084417_20251025084429,b2cdb3e8-0932-457c-9fc6-fd2f06b43ac4,2025-10-25T08:44:23.638451Z,2025-10-25T08:44:21.657333Z,2025-10-25T08:44:25.619569Z,-155.28616858499998,19.4205757,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0.0,0.1,46.1,0.22,0.44,0.28,0.26,0.41,5042.708605442107,10049.699737074592,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-10/capella-open-data-2025-10-25/CAPELLA_C13_SP_SLC_HH_20251025084417_20251025084429/CAPELLA_C13_SP_SLC_HH_20251025084417_20251025084429.json
CAPELLA_C03_SP_SLC_HH_20210917133656_20210917133658,c3434b86-9860-44ed-b736-31cead5a9e5e,2021-09-17T13:36:57.382243Z,2021-09-17T13:36:56.053884Z,2021-09-17T13:36:58.710602Z,118.57707861,-20.41579499,capella-3,capella,spotlight,X,9.65,HH,ascending,SLC,left,37.2,78.6,-0.1,,33.9,0.44,0.5,0.73,0.48,0.41,12120.0,10408.0,1,1,97,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2021/capella-open-data-2021-09/capella-open-data-2021-09-17/CAPELLA_C03_SP_SLC_HH_20210917133656_20210917133658/CAPELLA_C03_SP_SLC_HH_20210917133656_20210917133658.json
CAPELLA_C13_SP_SLC_HH_20250424085110_20250424085119,00226fab-0fed-4226-86db-88cf73ab21c2,2025-04-24T08:51:14.783117Z,2025-04-24T08:51:13.192257Z,2025-04-24T08:51:16.373978Z,-121.870479155,37.31888156,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,39.0,0.0,-0.1,32.9,0.22,0.44,0.37,0.34,0.41,5010.829093436535,8173.03504925894,1,1,53,spotlight,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-24/CAPELLA_C13_SP_SLC_HH_20250424085110_20250424085119/CAPELLA_C13_SP_SLC_HH_20250424085110_20250424085119.json
CAPELLA_C13_SP_GEO_HH_20250916083054_20250916083107,bb075d33-684a-4ee6-ae26-fcf366f4445d,2025-09-16T08:31:00.863519Z,2025-09-16T08:30:54.472163Z,2025-09-16T08:31:07.254876Z,-155.28625635499998,19.421423785,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0.0,0.0,49.1,0.32,0.56,0.38,0.25,0.25,4981.722999691672,10089.530127464262,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-09/capella-open-data-2025-09-16/CAPELLA_C13_SP_GEO_HH_20250916083054_20250916083107/CAPELLA_C13_SP_GEO_HH_20250916083054_20250916083107.json
CAPELLA_C13_SP_GEO_HH_20250410072306_20250410072318,91a4e5bf-14ac-4522-9224-14b1f4d4cc71,2025-04-10T07:23:12.450460Z,2025-04-10T07:23:06.503315Z,2025-04-10T07:23:18.397606Z,-155.28692992,19.421056335,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.1,0.0,0.0,46.1,0.32,0.56,0.4,0.26,0.26,5043.366285388964,10212.639606794972,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-10/CAPELLA_C13_SP_GEO_HH_20250410072306_20250410072318/CAPELLA_C13_SP_GEO_HH_20250410072306_20250410072318.json
CAPELLA_C13_SP_GEO_HH_20250203063142_20250203063151,e37af51e-f9f2-421a-9071-d8c32b5aef53,2025-02-03T06:31:47.595463Z,2025-02-03T06:31:42.788437Z,2025-02-03T06:31:52.402489Z,-118.072547745,34.832668285,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,318.7,0.1,,33.5,0.32,0.56,0.52,0.34,0.34,5011.322597066757,10013.461655800467,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-02/capella-open-data-2025-02-03/CAPELLA_C13_SP_GEO_HH_20250203063142_20250203063151/CAPELLA_C13_SP_GEO_HH_20250203063142_20250203063151.json
CAPELLA_C03_SP_SLC_HH_20220818144617_20220818144619,defc6723-a44d-4c83-9715-41ef1cd627cd,2022-08-18T14:46:18.652576Z,2022-08-18T14:46:17.474077Z,2022-08-18T14:46:19.831076Z,-75.019141115,39.22664172,capella-3,capella,spotlight,X,9.65,HH,descending,SLC,right,35.5,122.1,0.3,,32.6,0.38,0.5,0.66,0.43,0.41,5023.19241933914,4980.489437508777,1,1,97,spotlight_legacy,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2022/capella-open-data-2022-08/capella-open-data-2022-08-18/CAPELLA_C03_SP_SLC_HH_20220818144617_20220818144619/CAPELLA_C03_SP_SLC_HH_20220818144617_20220818144619.json
CAPELLA_C09_SP_GEO_HH_20231209234354_20231209234423,2a49fa2c-9e0a-4a22-8331-a55f2ea1dedf,2023-12-09T23:44:08.814190Z,2023-12-09T23:43:53.934659Z,2023-12-09T23:44:23.693722Z,118.770351405,-23.184708385,capella-9,capella,spotlight,X,9.65,HH,descending,GEO,left,42.3,217.2,0.0,,38.1,0.38,0.56,0.57,0.35,0.35,5011.659751508176,5056.136457153032,1,9,45,spotlight_legacy,urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2023/capella-open-data-2023-12/capella-open-data-2023-12-09/CAPELLA_C09_SP_GEO_HH_20231209234354_20231209234423/CAPELLA_C09_SP_GEO_HH_20231209234354_20231209234423.json
CAPELLA_C13_SP_GEO_HH_20250823165702_20250823165715,e8a9fa6f-72e7-41ee-802b-b4baf7ac8d3d,2025-08-23T16:57:08.735342Z,2025-08-23T16:57:02.343352Z,2025-08-23T16:57:15.127333Z,-155.286256615,19.421423935,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.7,0.0,0.0,49.1,0.32,0.56,0.38,0.25,0.25,4981.660074453481,10089.130192190132,1,3,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-08/capella-open-data-2025-08-23/CAPELLA_C13_SP_GEO_HH_20250823165702_20250823165715/CAPELLA_C13_SP_GEO_HH_20250823165702_20250823165715.json
CAPELLA_C13_SP_SLC_HH_20250523141423_20250523141432,22ea2385-b112-440f-8a8d-3dbf18e76158,2025-05-23T14:14:27.586528Z,2025-05-23T14:14:26.026289Z,2025-05-23T14:14:29.146768Z,-0.41495703,38.38455774,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,34.7,37.4,0.0,-0.1,31.4,0.22,0.44,0.39,0.36,0.41,5013.277372935889,5119.480105936671,1,1,53,spotlight,nao_urbano,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-23/CAPELLA_C13_SP_SLC_HH_20250523141423_20250523141432/CAPELLA_C13_SP_SLC_HH_20250523141423_20250523141432.json
