stac_id,collect_id,datetime,start_datetime,end_datetime,center_lon,center_lat,platform,constellation,instrument_mode,frequency_band,center_frequency,polarizations,orbit_state,product_type,observation_direction,incidence_angle,azimuth,squint_angle,layover_angle,look_angle,resolution_range,resolution_azimuth,resolution_ground_range,pixel_spacing_range,pixel_spacing_azimuth,image_length,image_width,looks_range,looks_azimuth,orbital_plane,collection_type
CAPELLA_C13_SP_SLC_HH_20250425020646_20250425020658,0e2d42a8-0c88-4aff-8eb6-5e06f713bcf1,2025-04-25T02:06:52.504561Z,2025-04-25T02:06:50.523544Z,2025-04-25T02:06:54.485579Z,-155.286168675,19.42057554,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,123.9,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.676422847726,10049.98852459114,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250426051802_20250426051811,f5dbd7ed-c72e-4957-b7cd-e1af5619d209,2025-04-26T05:18:07.048551Z,2025-04-26T05:18:05.558101Z,2025-04-26T05:18:08.539001Z,122.23585926999999,-21.754453095000002,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,128.6,0,-0.2,26.5,0.22,0.44,0.45,0.42,0.41,5029.747169619619,5075.500405803845,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250424121055_20250424121108,48c79c0c-74b3-45f0-8d5a-2c1df7956887,2025-04-24T12:11:01.971177Z,2025-04-24T12:10:59.842058Z,2025-04-24T12:11:04.100296Z,-155.28630608999998,19.421467104999998,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,50,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.071822740288,10198.624424555695,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250425020646_20250425020658,0e2d42a8-0c88-4aff-8eb6-5e06f713bcf1,2025-04-25T02:06:52.501638Z,2025-04-25T02:06:46.558364Z,2025-04-25T02:06:58.444913Z,-155.286930105,19.42105617,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,123.9,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.345289846935,10213.003136603333,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250424121055_20250424121108,48c79c0c-74b3-45f0-8d5a-2c1df7956887,2025-04-24T12:11:01.971111Z,2025-04-24T12:10:55.579934Z,2025-04-24T12:11:08.362289Z,-155.28625761,19.421425165000002,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,50,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.330170571951,10089.57843404298,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250424085110_20250424085119,00226fab-0fed-4226-86db-88cf73ab21c2,2025-04-24T08:51:14.783117Z,2025-04-24T08:51:13.192257Z,2025-04-24T08:51:16.373978Z,-121.870479155,37.318881559999994,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,39,0,-0.1,32.9,0.22,0.44,0.37,0.34,0.41,5010.829093436535,8173.03504925894,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250424085110_20250424085119,00226fab-0fed-4226-86db-88cf73ab21c2,2025-04-24T08:51:14.783164Z,2025-04-24T08:51:10.007781Z,2025-04-24T08:51:19.558547Z,-121.870451565,37.318961064999996,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,39,0,-0.1,32.9,0.32,0.56,0.53,0.34,0.34,5010.854396921249,8192.429368093532,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250422031002_20250422031014,7ea0e3c7-f397-499b-be00-7e5bb1347386,2025-04-22T03:10:08.073572Z,2025-04-22T03:10:02.126036Z,2025-04-22T03:10:14.021109Z,-155.286952305,19.42107405,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,123.9,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.272374937259,10537.40391292025,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250424020333_20250424020342,1c48ef56-42b7-4b9c-aaab-03d8d864c145,2025-04-24T02:03:38.089437Z,2025-04-24T02:03:36.488231Z,2025-04-24T02:03:39.690644Z,-118.072883225,34.833171585,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.2,319,-0.1,0,33.5,0.22,0.44,0.37,0.34,0.41,5010.95727853019,10062.146914575394,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250421095425_20250421095435,b8cccd5d-a787-4e8c-9a7c-cb7c4c63b6d4,2025-04-21T09:54:30.575341Z,2025-04-21T09:54:25.799903Z,2025-04-21T09:54:35.350779Z,-121.870451745,37.318960945,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.8,0,-0.1,33,0.32,0.56,0.53,0.34,0.34,5010.789244546537,8190.783341914081,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250423062119_20250423062128,511c2d55-f5b6-4357-907b-02d3854c978b,2025-04-23T06:21:23.530310Z,2025-04-23T06:21:22.039920Z,2025-04-23T06:21:25.020701Z,122.2358591,-21.75445314,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,128.5,0,-0.2,26.5,0.22,0.44,0.45,0.42,0.41,5029.799825402001,5076.929538969541,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250421095425_20250421095435,b8cccd5d-a787-4e8c-9a7c-cb7c4c63b6d4,2025-04-21T09:54:30.575241Z,2025-04-21T09:54:28.984355Z,2025-04-21T09:54:32.166128Z,-121.870479505,37.318881425,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.8,0,-0.1,33,0.22,0.44,0.37,0.34,0.41,5010.764006809737,8171.379987502918,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250424020333_20250424020342,1c48ef56-42b7-4b9c-aaab-03d8d864c145,2025-04-24T02:03:38.164842Z,2025-04-24T02:03:33.433610Z,2025-04-24T02:03:42.896075Z,-118.07290679,34.83300221499999,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.2,319,-0.1,0,33.5,0.32,0.56,0.52,0.34,0.34,5010.94808453503,10013.594570565989,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250423062119_20250423062128,511c2d55-f5b6-4357-907b-02d3854c978b,2025-04-23T06:21:23.530261Z,2025-04-23T06:21:19.056543Z,2025-04-23T06:21:28.003979Z,122.235884265,-21.754500995,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.3,128.5,0,-0.2,26.5,0.32,0.56,0.65,0.41,0.41,5029.698650176633,5074.669224071431,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250421030649_20250421030658,7a388c1a-3026-4f1b-85b0-668e24176507,2025-04-21T03:06:54.126573Z,2025-04-21T03:06:49.341509Z,2025-04-21T03:06:58.911638Z,-118.07290516,34.833003345,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,318.8,0,0,33.5,0.32,0.56,0.52,0.34,0.34,5011.382898806424,10013.387014719741,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250421030649_20250421030658,7a388c1a-3026-4f1b-85b0-668e24176507,2025-04-21T03:06:54.105201Z,2025-04-21T03:06:52.503976Z,2025-04-21T03:06:55.706426Z,-118.0728816,34.833172735000005,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.3,318.8,0,0,33.5,0.22,0.44,0.37,0.34,0.41,5011.391999236073,10061.940368516942,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250421131411_20250421131424,5a745e3a-b529-48cc-81ba-beb0b0c0c85d,2025-04-21T13:14:17.658729Z,2025-04-21T13:14:15.529342Z,2025-04-21T13:14:19.788116Z,-155.286304965,19.421465689999998,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,50.1,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.410252521591,10197.56709334888,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250422031002_20250422031014,7ea0e3c7-f397-499b-be00-7e5bb1347386,2025-04-22T03:10:08.073457Z,2025-04-22T03:10:06.092105Z,2025-04-22T03:10:10.054810Z,-155.28615757,19.420567925,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,123.9,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.640416454645,10362.727747909878,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250421131411_20250421131424,5a745e3a-b529-48cc-81ba-beb0b0c0c85d,2025-04-21T13:14:17.658859Z,2025-04-21T13:14:11.267054Z,2025-04-21T13:14:24.050664Z,-155.286256595,19.42142371,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,50.1,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.668016035742,10088.56308439828,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250420072434_20250420072443,e35d7aa1-fd47-4531-bd59-0c639450c7f0,2025-04-20T07:24:40.085178Z,2025-04-20T07:24:38.595118Z,2025-04-20T07:24:41.575238Z,122.23585921,-21.75445306,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,129.1,0,-0.2,26.5,0.22,0.44,0.45,0.42,0.41,5029.790078180813,5078.705584422059,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250420072434_20250420072443,e35d7aa1-fd47-4531-bd59-0c639450c7f0,2025-04-20T07:24:40.085228Z,2025-04-20T07:24:35.612438Z,2025-04-20T07:24:44.558019Z,122.23588439,-21.754500999999998,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.3,129.1,0,-0.2,26.5,0.32,0.56,0.65,0.41,0.41,5029.689055596256,5076.459224794345,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250419041318_20250419041330,5e11944a-dea5-4ded-8590-81e449864ea2,2025-04-19T04:13:24.084693Z,2025-04-19T04:13:22.103292Z,2025-04-19T04:13:26.066094Z,-155.286168735,19.420575685,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,123.9,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.688947091547,10049.273960474098,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250418141725_20250418141737,914c6436-88d2-44d7-9803-8a04f1918884,2025-04-18T14:17:32.437650Z,2025-04-18T14:17:26.043258Z,2025-04-18T14:17:38.832042Z,-155.28625678,19.42142363,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.4,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.6401153976385,10087.763478735096,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250419041318_20250419041330,5e11944a-dea5-4ded-8590-81e449864ea2,2025-04-19T04:13:24.084695Z,2025-04-19T04:13:18.136994Z,2025-04-19T04:13:30.032396Z,-155.286929915,19.421056255,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,123.9,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.356981821102,10212.218198897448,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250418105739_20250418105748,faf46003-e375-4fb8-934a-f80a556eacbe,2025-04-18T10:57:45.050050Z,2025-04-18T10:57:40.272820Z,2025-04-18T10:57:49.827281Z,-121.87045180499999,37.318960535,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,37.7,0,-0.1,33,0.32,0.56,0.53,0.34,0.34,5010.817269152365,8187.977390880964,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250418141725_20250418141737,914c6436-88d2-44d7-9803-8a04f1918884,2025-04-18T14:17:32.437519Z,2025-04-18T14:17:30.307312Z,2025-04-18T14:17:34.567726Z,-155.286305115,19.42146561,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.4,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.382531427695,10196.732101341171,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250418070312_20250418070352,c8d455de-3e5d-4dea-87b9-d9a7b34bc4da,2025-04-18T07:03:31.881008Z,2025-04-18T07:03:12.143632Z,2025-04-18T07:03:51.618384Z,148.84793924500002,-23.4921789,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,50.9,305.4,0,-0.2,45.1,0.32,0.28,0.41,0.2,0.2,5047.6762722965095,5119.488614219298,1,5,53,spotlight_ultra
CAPELLA_C13_SP_SLC_HH_20250418070312_20250418070352,c8d455de-3e5d-4dea-87b9-d9a7b34bc4da,2025-04-18T07:03:31.869640Z,2025-04-18T07:03:12.016815Z,2025-04-18T07:03:51.722466Z,148.84814873,-23.49221752,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,50.9,305.4,0,-0.2,45.1,0.27,0.05,0.34,0.32,0.04,5010.923747084375,4999.562452555512,1,1,53,spotlight_ultra
CAPELLA_C13_SP_GEO_HH_20250418041003_20250418041012,36d66e19-4791-4df9-93d6-2620e92b46e0,2025-04-18T04:10:08.732196Z,2025-04-18T04:10:03.953275Z,2025-04-18T04:10:13.511117Z,-118.07290584,34.83300326,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.2,318.2,0,0.1,33.5,0.32,0.56,0.52,0.34,0.34,5011.337464223387,10017.222735279938,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250418041003_20250418041012,36d66e19-4791-4df9-93d6-2620e92b46e0,2025-04-18T04:10:08.733865Z,2025-04-18T04:10:07.133429Z,2025-04-18T04:10:10.334301Z,-118.072882275,34.833172945,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.2,318.2,0,0.1,33.5,0.22,0.44,0.37,0.34,0.41,5011.3460323753025,10065.857973904649,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250416051634_20250416051645,1133870a-238d-4891-8d1a-6931ebe7a023,2025-04-16T05:16:40.237330Z,2025-04-16T05:16:38.256159Z,2025-04-16T05:16:42.218502Z,-155.28615733,19.420568224999997,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.730945968944,10362.84241794721,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250417082750_20250417082759,2ffb2935-6a6e-43f1-86fe-cbd191e54015,2025-04-17T08:27:55.403989Z,2025-04-17T08:27:53.913835Z,2025-04-17T08:27:56.894144Z,122.23585907500001,-21.754453235,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,128.6,0,-0.2,26.5,0.22,0.44,0.45,0.42,0.41,5029.61271363567,5076.626699622837,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250417082750_20250417082759,2ffb2935-6a6e-43f1-86fe-cbd191e54015,2025-04-17T08:27:55.404038Z,2025-04-17T08:27:50.930942Z,2025-04-17T08:27:59.877135Z,122.23588422,-21.754501045,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.3,128.6,0,-0.2,26.5,0.32,0.56,0.65,0.41,0.41,5029.5112806706875,5074.359831369888,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250416051634_20250416051645,1133870a-238d-4891-8d1a-6931ebe7a023,2025-04-16T05:16:40.237448Z,2025-04-16T05:16:34.290574Z,2025-04-16T05:16:46.184323Z,-155.286952135,19.42107434,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.361777250977,10537.53303956207,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250415152043_20250415152056,1005d0fa-e405-4d3b-8508-798f33e55994,2025-04-15T15:20:49.736303Z,2025-04-15T15:20:43.345093Z,2025-04-15T15:20:56.127513Z,-155.286256585,19.4214239,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.8,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.66960874041,10089.0885905605,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250418105739_20250418105748,faf46003-e375-4fb8-934a-f80a556eacbe,2025-04-18T10:57:45.049999Z,2025-04-18T10:57:43.458469Z,2025-04-18T10:57:46.641529Z,-121.87047968,37.31888106,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,37.7,0,-0.1,33,0.22,0.44,0.37,0.34,0.41,5010.792249605001,8168.566278213075,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250415120058_20250415120107,61d26ce8-f56a-4164-b298-c7b153398c97,2025-04-15T12:01:02.790508Z,2025-04-15T12:00:58.034902Z,2025-04-15T12:01:07.546115Z,-121.87045162000001,37.31896118,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,39,0,-0.1,32.9,0.32,0.56,0.53,0.34,0.34,5010.823983213671,8192.824752571663,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250414093108_20250414093117,c1970f1f-c657-4aee-baa9-da56ca5b72e1,2025-04-14T09:31:12.558387Z,2025-04-14T09:31:08.086175Z,2025-04-14T09:31:17.030599Z,122.23588437500001,-21.754501285,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.2,127,0,-0.2,26.5,0.32,0.56,0.65,0.41,0.41,5029.7090606935235,5079.313096163728,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250415152043_20250415152056,1005d0fa-e405-4d3b-8508-798f33e55994,2025-04-15T15:20:49.736236Z,2025-04-15T15:20:47.607061Z,2025-04-15T15:20:51.865411Z,-155.286305025,19.421465825,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.8,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.411495568277,10198.118895228858,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250415051321_20250415051331,286ba24e-ddc8-4153-b3c5-09965d0f3125,2025-04-15T05:13:26.582375Z,2025-04-15T05:13:24.981222Z,2025-04-15T05:13:28.183528Z,-118.07288146,34.83317265,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.3,319.3,0,0.1,33.6,0.22,0.44,0.37,0.34,0.41,5011.363545911417,10060.602035232296,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250413061949_20250413062001,97b66718-af1b-4a52-83ad-deb65c0b0699,2025-04-13T06:19:55.727038Z,2025-04-13T06:19:53.745278Z,2025-04-13T06:19:57.708798Z,-155.286157565,19.42056812,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.2,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.661272331417,10362.179392014325,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250413061949_20250413062001,97b66718-af1b-4a52-83ad-deb65c0b0699,2025-04-13T06:19:55.776019Z,2025-04-13T06:19:49.876236Z,2025-04-13T06:20:01.675802Z,-155.286952175,19.421074155,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,52.1,124.2,0,0,46.1,0.32,0.56,0.4,0.26,0.26,5043.291411418571,10536.806923189903,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250415051321_20250415051331,286ba24e-ddc8-4153-b3c5-09965d0f3125,2025-04-15T05:13:26.582377Z,2025-04-15T05:13:21.776235Z,2025-04-15T05:13:31.388519Z,-118.072905045,34.833003340000005,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.3,319.3,0,0.1,33.6,0.32,0.56,0.52,0.34,0.34,5011.354135903903,10012.068516117975,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250414093108_20250414093117,c1970f1f-c657-4aee-baa9-da56ca5b72e1,2025-04-14T09:31:12.558336Z,2025-04-14T09:31:11.068480Z,2025-04-14T09:31:14.048193Z,122.2358592,-21.754453185,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.2,127,0,-0.2,26.5,0.22,0.44,0.45,0.42,0.41,5029.8100862712545,5081.532860476911,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250415120058_20250415120107,61d26ce8-f56a-4164-b298-c7b153398c97,2025-04-15T12:01:02.771428Z,2025-04-15T12:01:01.180842Z,2025-04-15T12:01:04.362015Z,-121.87047917999999,37.318881665,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,39,0,-0.1,32.9,0.22,0.44,0.37,0.34,0.41,5010.798682966622,8173.433069730354,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250412162358_20250412162411,fa25c5d7-9fea-4a14-b866-ba1e17de4bae,2025-04-12T16:24:04.853421Z,2025-04-12T16:24:02.723594Z,2025-04-12T16:24:06.983248Z,-155.28630530499998,19.421465795,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.9,49.8,0,0,49.1,0.22,0.44,0.27,0.25,0.41,4981.356244947308,10196.552347206509,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250412061636_20250412061646,9c21d313-6e2c-4ae3-850a-4f9ae8958a16,2025-04-12T06:16:41.231291Z,2025-04-12T06:16:36.425823Z,2025-04-12T06:16:46.036759Z,-118.07290566,34.833003395000006,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.2,318.9,0,0.1,33.5,0.32,0.56,0.52,0.34,0.34,5011.356109023719,10017.967391192862,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250412162358_20250412162411,fa25c5d7-9fea-4a14-b866-ba1e17de4bae,2025-04-12T16:24:04.853550Z,2025-04-12T16:23:58.460425Z,2025-04-12T16:24:11.246675Z,-155.28625699,19.421423805,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.9,49.8,0,0,49.1,0.32,0.56,0.38,0.25,0.25,4981.612793256086,10087.59067180529,1,3,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250411103423_20250411103432,f0cfa1b9-353a-4355-81d1-586ce55e5f9a,2025-04-11T10:34:27.464164Z,2025-04-11T10:34:22.993035Z,2025-04-11T10:34:31.935293Z,122.23588421,-21.75450099,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.3,128.6,0,-0.2,26.5,0.32,0.56,0.65,0.41,0.41,5029.7300631541075,5073.830968893972,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250412130412_20250412130422,166c877c-a438-4117-bdfc-d30e3796f294,2025-04-12T13:04:17.668750Z,2025-04-12T13:04:16.077608Z,2025-04-12T13:04:19.259892Z,-121.870479635,37.318881265,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,38.9,0,-0.1,33,0.22,0.44,0.37,0.34,0.41,5010.808577123864,8169.697725731137,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250412130412_20250412130422,166c877c-a438-4117-bdfc-d30e3796f294,2025-04-12T13:04:17.668801Z,2025-04-12T13:04:12.892552Z,2025-04-12T13:04:22.445050Z,-121.87045182,37.31896073,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,38.9,0,-0.1,33,0.32,0.56,0.53,0.34,0.34,5010.833829412662,8189.107557765466,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250411103423_20250411103432,f0cfa1b9-353a-4355-81d1-586ce55e5f9a,2025-04-11T10:34:27.461539Z,2025-04-11T10:34:25.971184Z,2025-04-11T10:34:28.951895Z,122.235859105,-21.754453220000002,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,29.3,128.6,0,-0.2,26.5,0.22,0.44,0.45,0.42,0.41,5029.830969209092,5076.097926232425,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250409172715_20250409172727,6f2432d1-a069-4ba7-8c71-360daf8c05e5,2025-04-09T17:27:21.548329Z,2025-04-09T17:27:15.176382Z,2025-04-09T17:27:27.920277Z,-155.28625664,19.421423769999997,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,55.8,49.9,0,-0.1,49.1,0.32,0.56,0.38,0.25,0.25,4981.658315397829,10088.602256581606,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250412061636_20250412061646,9c21d313-6e2c-4ae3-850a-4f9ae8958a16,2025-04-12T06:16:41.231140Z,2025-04-12T06:16:39.630232Z,2025-04-12T06:16:42.832049Z,-118.0728821,34.83317315,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.2,318.9,0,0.1,33.5,0.22,0.44,0.37,0.34,0.41,5011.364426592181,10066.61364049251,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250409071953_20250409072003,879468d0-1bb2-4e18-9f4d-db610d2cd557,2025-04-09T07:19:57.894305Z,2025-04-09T07:19:53.088347Z,2025-04-09T07:20:02.700263Z,-118.07290524999999,34.83300331,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,right,37.2,319.9,0,0.1,33.5,0.32,0.56,0.52,0.34,0.34,5011.345854839341,10013.600548296099,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250409172715_20250409172727,6f2432d1-a069-4ba7-8c71-360daf8c05e5,2025-04-09T17:27:21.527779Z,2025-04-09T17:27:19.398143Z,2025-04-09T17:27:23.657415Z,-155.286305015,19.42146575,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,55.8,49.9,0,-0.1,49.1,0.22,0.44,0.27,0.25,0.41,4981.399443022964,10197.607289926056,1,1,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250409140730_20250409140739,a5e0d10e-e4ef-4b4e-b359-c64d37cde6e3,2025-04-09T14:07:34.418345Z,2025-04-09T14:07:32.827289Z,2025-04-09T14:07:36.009402Z,-121.870479435,37.31888127,capella-13,capella,spotlight,X,9.6,HH,descending,SLC,right,36.6,39,0,-0.1,33,0.22,0.44,0.37,0.34,0.41,5010.797054987241,8170.858085219226,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250409140730_20250409140739,a5e0d10e-e4ef-4b4e-b359-c64d37cde6e3,2025-04-09T14:07:34.418442Z,2025-04-09T14:07:29.642400Z,2025-04-09T14:07:39.194485Z,-121.87045164,37.318960790000006,capella-13,capella,spotlight,X,9.6,HH,descending,GEO,right,36.6,39,0,-0.1,33,0.32,0.56,0.53,0.34,0.34,5010.822098881451,8190.263507240059,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250410072306_20250410072318,91a4e5bf-14ac-4522-9224-14b1f4d4cc71,2025-04-10T07:23:12.450285Z,2025-04-10T07:23:10.469012Z,2025-04-10T07:23:14.431558Z,-155.2861686,19.420575725,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,left,52.1,124.1,0,0,46.1,0.22,0.44,0.28,0.26,0.41,5042.698480508701,10049.658064193081,1,1,53,spotlight
CAPELLA_C13_SP_GEO_HH_20250408113738_20250408113747,5b361497-f476-4f75-a636-2e443c415f0a,2025-04-08T11:37:43.404844Z,2025-04-08T11:37:38.930839Z,2025-04-08T11:37:47.878850Z,122.235883175,-21.754502164999998,capella-13,capella,spotlight,X,9.6,HH,ascending,GEO,left,29.3,128.6,0,-0.2,26.5,0.32,0.56,0.65,0.41,0.41,5029.303575712835,5073.587710178677,1,3,53,spotlight
CAPELLA_C13_SP_SLC_HH_20250409071953_20250409072003,879468d0-1bb2-4e18-9f4d-db610d2cd557,2025-04-09T07:19:57.894305Z,2025-04-09T07:19:56.293341Z,2025-04-09T07:19:59.495270Z,-118.072881695,34.83317271,capella-13,capella,spotlight,X,9.6,HH,ascending,SLC,right,37.2,319.9,0,0.1,33.5,0.22,0.44,0.37,0.34,0.41,5011.355343740974,10062.157826630577,1,1,53,spotlight
