stac_id,super_classe,confianca,center_lat,center_lon,stac_browser_link
CAPELLA_C13_SP_SLC_HH_20250509205026_20250509205038,nao_urbano,1.0,19.420567995,-155.286157445,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-09/CAPELLA_C13_SP_SLC_HH_20250509205026_20250509205038/CAPELLA_C13_SP_SLC_HH_20250509205026_20250509205038.json
CAPELLA_C13_SP_SLC_HH_20250511194358_20250511194407,nao_urbano,1.0,34.833171195,-118.07288282,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-11/CAPELLA_C13_SP_SLC_HH_20250511194358_20250511194407/CAPELLA_C13_SP_SLC_HH_20250511194358_20250511194407.json
CAPELLA_C13_SP_GEO_HH_20250509205026_20250509205038,nao_urbano,1.0,19.42107417,-155.286952175,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-09/CAPELLA_C13_SP_GEO_HH_20250509205026_20250509205038/CAPELLA_C13_SP_GEO_HH_20250509205026_20250509205038.json
CAPELLA_C13_SP_SLC_HH_20250509065435_20250509065448,nao_urbano,1.0,19.421465905,-155.28630520500002,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-09/CAPELLA_C13_SP_SLC_HH_20250509065435_20250509065448/CAPELLA_C13_SP_SLC_HH_20250509065435_20250509065448.json
CAPELLA_C13_SP_GEO_HH_20250508204714_20250508204723,nao_urbano,1.0,34.833002085000004,-118.072906255,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-08/CAPELLA_C13_SP_GEO_HH_20250508204714_20250508204723/CAPELLA_C13_SP_GEO_HH_20250508204714_20250508204723.json
CAPELLA_C13_SP_GEO_HH_20250508193043_20250508193052,nao_urbano,0.8017,38.384325545,-0.415063615,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-08/CAPELLA_C13_SP_GEO_HH_20250508193043_20250508193052/CAPELLA_C13_SP_GEO_HH_20250508193043_20250508193052.json
CAPELLA_C13_SP_GEO_HH_20250509065435_20250509065448,nao_urbano,1.0,19.421423855,-155.28625693499998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-09/CAPELLA_C13_SP_GEO_HH_20250509065435_20250509065448/CAPELLA_C13_SP_GEO_HH_20250509065435_20250509065448.json
CAPELLA_C13_SP_SLC_HH_20250508204714_20250508204723,nao_urbano,1.0,34.83317104,-118.072882585,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-08/CAPELLA_C13_SP_SLC_HH_20250508204714_20250508204723/CAPELLA_C13_SP_SLC_HH_20250508204714_20250508204723.json
CAPELLA_C13_SP_GEO_HH_20250508010500_20250508010509,nao_urbano,1.0,-21.75450111,122.235884355,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-08/CAPELLA_C13_SP_GEO_HH_20250508010500_20250508010509/CAPELLA_C13_SP_GEO_HH_20250508010500_20250508010509.json
CAPELLA_C13_SP_SLC_HH_20250509033450_20250509033500,urbano,0.6082,37.318881195,-121.87047969,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-09/CAPELLA_C13_SP_SLC_HH_20250509033450_20250509033500/CAPELLA_C13_SP_SLC_HH_20250509033450_20250509033500.json
CAPELLA_C13_SP_SLC_HH_20250508193043_20250508193052,nao_urbano,0.8017,38.384557685,-0.414957205,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-08/CAPELLA_C13_SP_SLC_HH_20250508193043_20250508193052/CAPELLA_C13_SP_SLC_HH_20250508193043_20250508193052.json
CAPELLA_C13_SP_GEO_HH_20250509033450_20250509033500,urbano,0.6082,37.31896065,-121.87045182,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-09/CAPELLA_C13_SP_GEO_HH_20250509033450_20250509033500/CAPELLA_C13_SP_GEO_HH_20250509033450_20250509033500.json
CAPELLA_C13_SP_SLC_HH_20250508010500_20250508010509,nao_urbano,1.0,-21.754453075,122.235859165,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-08/CAPELLA_C13_SP_SLC_HH_20250508010500_20250508010509/CAPELLA_C13_SP_SLC_HH_20250508010500_20250508010509.json
CAPELLA_C13_SP_SLC_HH_20250506215342_20250506215354,nao_urbano,1.0,19.420575755,-155.286168385,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-06/CAPELLA_C13_SP_SLC_HH_20250506215342_20250506215354/CAPELLA_C13_SP_SLC_HH_20250506215342_20250506215354.json
CAPELLA_C13_SP_GEO_HH_20250506075751_20250506075804,nao_urbano,1.0,19.421423695,-155.28625662000002,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-06/CAPELLA_C13_SP_GEO_HH_20250506075751_20250506075804/CAPELLA_C13_SP_GEO_HH_20250506075751_20250506075804.json
CAPELLA_C13_SP_GEO_HH_20250506215342_20250506215354,nao_urbano,1.0,19.421056425,-155.28692999499998,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-06/CAPELLA_C13_SP_GEO_HH_20250506215342_20250506215354/CAPELLA_C13_SP_GEO_HH_20250506215342_20250506215354.json
CAPELLA_C13_SP_SLC_HH_20250506043806_20250506043816,urbano,0.6076,37.3188813,-121.870479585,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-06/CAPELLA_C13_SP_SLC_HH_20250506043806_20250506043816/CAPELLA_C13_SP_SLC_HH_20250506043806_20250506043816.json
CAPELLA_C13_SP_GEO_HH_20250506043806_20250506043816,urbano,0.6076,37.318960765,-121.870451765,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-06/CAPELLA_C13_SP_GEO_HH_20250506043806_20250506043816/CAPELLA_C13_SP_GEO_HH_20250506043806_20250506043816.json
CAPELLA_C13_SP_GEO_HH_20250505215030_20250505215039,nao_urbano,1.0,34.83300313,-118.072904875,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-05/CAPELLA_C13_SP_GEO_HH_20250505215030_20250505215039/CAPELLA_C13_SP_GEO_HH_20250505215030_20250505215039.json
CAPELLA_C13_SP_SLC_HH_20250505020815_20250505020824,nao_urbano,1.0,-21.75445327,122.235858965,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-05/CAPELLA_C13_SP_SLC_HH_20250505020815_20250505020824/CAPELLA_C13_SP_SLC_HH_20250505020815_20250505020824.json
CAPELLA_C13_SP_SLC_HH_20250505215030_20250505215039,nao_urbano,1.0,34.83317218,-118.07288123,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-05/CAPELLA_C13_SP_SLC_HH_20250505215030_20250505215039/CAPELLA_C13_SP_SLC_HH_20250505215030_20250505215039.json
CAPELLA_C13_SP_GEO_HH_20250505020815_20250505020824,nao_urbano,1.0,-21.754501195,122.23588415,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-05/CAPELLA_C13_SP_GEO_HH_20250505020815_20250505020824/CAPELLA_C13_SP_GEO_HH_20250505020815_20250505020824.json
CAPELLA_C13_SP_SLC_HH_20250506075751_20250506075804,nao_urbano,1.0,19.421465695,-155.28630496,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-06/CAPELLA_C13_SP_SLC_HH_20250506075751_20250506075804/CAPELLA_C13_SP_SLC_HH_20250506075751_20250506075804.json
CAPELLA_C13_SP_GEO_HH_20250503225657_20250503225709,nao_urbano,1.0,19.421056395,-155.28692985,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-03/CAPELLA_C13_SP_GEO_HH_20250503225657_20250503225709/CAPELLA_C13_SP_GEO_HH_20250503225657_20250503225709.json
CAPELLA_C13_SP_SLC_HH_20250503090107_20250503090119,nao_urbano,1.0,19.421465655,-155.286305145,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-03/CAPELLA_C13_SP_SLC_HH_20250503090107_20250503090119/CAPELLA_C13_SP_SLC_HH_20250503090107_20250503090119.json
CAPELLA_C13_SP_SLC_HH_20250503054121_20250503054131,urbano,0.607,37.318881215000005,-121.8704801,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-03/CAPELLA_C13_SP_SLC_HH_20250503054121_20250503054131/CAPELLA_C13_SP_SLC_HH_20250503054121_20250503054131.json
CAPELLA_C13_SP_SLC_HH_20250503225657_20250503225709,nao_urbano,1.0,19.420575775,-155.286168535,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-03/CAPELLA_C13_SP_SLC_HH_20250503225657_20250503225709/CAPELLA_C13_SP_SLC_HH_20250503225657_20250503225709.json
CAPELLA_C13_SP_GEO_HH_20250503090107_20250503090119,nao_urbano,1.0,19.42142365,-155.28625684000002,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-03/CAPELLA_C13_SP_GEO_HH_20250503090107_20250503090119/CAPELLA_C13_SP_GEO_HH_20250503090107_20250503090119.json
CAPELLA_C13_SP_GEO_HH_20250503014653_20250503014733,nao_urbano,0.8013,-23.49222987,148.84801781,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-03/CAPELLA_C13_SP_GEO_HH_20250503014653_20250503014733/CAPELLA_C13_SP_GEO_HH_20250503014653_20250503014733.json
CAPELLA_C13_SP_GEO_HH_20250503054121_20250503054131,urbano,0.607,37.318960695,-121.870452165,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-03/CAPELLA_C13_SP_GEO_HH_20250503054121_20250503054131/CAPELLA_C13_SP_GEO_HH_20250503054121_20250503054131.json
CAPELLA_C13_SP_GEO_HH_20250502225345_20250502225355,nao_urbano,0.8027,34.833003225,-118.07290513,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-02/CAPELLA_C13_SP_GEO_HH_20250502225345_20250502225355/CAPELLA_C13_SP_GEO_HH_20250502225345_20250502225355.json
CAPELLA_C13_SP_SLC_HH_20250503014653_20250503014733,nao_urbano,0.8013,-23.492217535,148.84814874,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-03/CAPELLA_C13_SP_SLC_HH_20250503014653_20250503014733/CAPELLA_C13_SP_SLC_HH_20250503014653_20250503014733.json
CAPELLA_C13_SP_SLC_HH_20250502225345_20250502225355,nao_urbano,0.8027,34.83317246,-118.072881525,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-02/CAPELLA_C13_SP_SLC_HH_20250502225345_20250502225355/CAPELLA_C13_SP_SLC_HH_20250502225345_20250502225355.json
CAPELLA_C13_SP_SLC_HH_20250502031131_20250502031140,nao_urbano,1.0,-21.754453265,122.23585912,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-02/CAPELLA_C13_SP_SLC_HH_20250502031131_20250502031140/CAPELLA_C13_SP_SLC_HH_20250502031131_20250502031140.json
CAPELLA_C13_SP_GEO_HH_20250502031131_20250502031140,nao_urbano,1.0,-21.75450095,122.235884165,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-02/CAPELLA_C13_SP_GEO_HH_20250502031131_20250502031140/CAPELLA_C13_SP_GEO_HH_20250502031131_20250502031140.json
CAPELLA_C13_SP_SLC_HH_20250501000014_20250501000026,nao_urbano,1.0,19.420575555,-155.28616868,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-01/CAPELLA_C13_SP_SLC_HH_20250501000014_20250501000026/CAPELLA_C13_SP_SLC_HH_20250501000014_20250501000026.json
CAPELLA_C13_SP_GEO_HH_20250430064438_20250430064447,urbano,0.6064,37.31896091,-121.870451975,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-30/CAPELLA_C13_SP_GEO_HH_20250430064438_20250430064447/CAPELLA_C13_SP_GEO_HH_20250430064438_20250430064447.json
CAPELLA_C13_SP_GEO_HH_20250429235701_20250429235711,nao_urbano,1.0,34.83300312,-118.07290509,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-29/CAPELLA_C13_SP_GEO_HH_20250429235701_20250429235711/CAPELLA_C13_SP_GEO_HH_20250429235701_20250429235711.json
CAPELLA_C13_SP_GEO_HH_20250430100423_20250430100436,nao_urbano,1.0,19.421423825,-155.28625669500002,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-30/CAPELLA_C13_SP_GEO_HH_20250430100423_20250430100436/CAPELLA_C13_SP_GEO_HH_20250430100423_20250430100436.json
CAPELLA_C13_SP_SLC_HH_20250429235701_20250429235711,nao_urbano,1.0,34.833172275,-118.072881465,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-29/CAPELLA_C13_SP_SLC_HH_20250429235701_20250429235711/CAPELLA_C13_SP_SLC_HH_20250429235701_20250429235711.json
CAPELLA_C13_SP_SLC_HH_20250428010330_20250428010342,nao_urbano,1.0,19.420575545,-155.28616864,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-28/CAPELLA_C13_SP_SLC_HH_20250428010330_20250428010342/CAPELLA_C13_SP_SLC_HH_20250428010330_20250428010342.json
CAPELLA_C13_SP_GEO_HH_20250501000014_20250501000026,nao_urbano,1.0,19.42105618,-155.28693001,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-05/capella-open-data-2025-05-01/CAPELLA_C13_SP_GEO_HH_20250501000014_20250501000026/CAPELLA_C13_SP_GEO_HH_20250501000014_20250501000026.json
CAPELLA_C13_SP_GEO_HH_20250427110739_20250427110752,nao_urbano,1.0,19.421423965,-155.286256635,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-27/CAPELLA_C13_SP_GEO_HH_20250427110739_20250427110752/CAPELLA_C13_SP_GEO_HH_20250427110739_20250427110752.json
CAPELLA_C13_SP_GEO_HH_20250429041447_20250429041456,nao_urbano,1.0,-21.754500805,122.235884405,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-29/CAPELLA_C13_SP_GEO_HH_20250429041447_20250429041456/CAPELLA_C13_SP_GEO_HH_20250429041447_20250429041456.json
CAPELLA_C13_SP_GEO_HH_20250428010330_20250428010342,nao_urbano,1.0,19.421056185,-155.2869301,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-28/CAPELLA_C13_SP_GEO_HH_20250428010330_20250428010342/CAPELLA_C13_SP_GEO_HH_20250428010330_20250428010342.json
CAPELLA_C13_SP_SLC_HH_20250430064438_20250430064447,urbano,0.6064,37.318881435,-121.87047979,https://radiantearth.github.io/stac-browser/#/external/capella-open-data.s3.amazonaws.com/stac/capella-open-data-by-datetime/capella-open-data-2025/capella-open-data-2025-04/capella-open-data-2025-04-30/CAPELLA_C13_SP_SLC_HH_20250430064438_20250430064447/CAPELLA_C13_SP_SLC_HH_20250430064438_20250430064447.json
